0  92
 	 17     23.67891543848372037928     72.00000000000000000000
 	 18     23.67891543848372037928     76.23529411764705798760
 	 19     23.67891543848372037928     80.47058823529411597519
 	 20     23.67891543848372037928     84.70588235294117396279
 	 21     23.67891543848372037928     88.94117647058823195039
 	 22     23.67891543848372037928     93.17647058823528993798
 	 23     23.67891543848372037928     97.41176470588236213644
 	 24     23.67891543848372037928    101.64705882352940591318
 	 25     23.67891543848372037928    105.88235294117646390077
 	 26     23.67891543848372037928    110.11764705882352188837
 	 27     23.67891543848372037928    114.35294117647057987597
 	 28     23.67891543848372037928    118.58823529411763786356
 	 29     23.67891543848372037928    122.82352941176471006202
 	 30     23.67891543848372037928    127.05882352941175383876
 	 31     23.67891543848372037928    131.29411764705884024806
 	 32     23.67891543848372037928    135.52941176470588402481
 	 33     23.67891543848372037928    139.76470588235292780155
 	 34     23.67891543848372037928    144.00000000000000000000
 	 35     23.67891543848372037928    148.23529411764704377674
 	 36     23.67891543848372037928    152.47058823529411597519
 	 37     23.67891543848372037928    156.70588235294115975194
 	 38     23.67891543848372037928    160.94117647058823195039
 	 39     23.67891543848372037928    165.17647058823527572713
 	 40     23.67891543848372037928    169.41176470588234792558
 	 41     23.67891543848372037928    173.64705882352939170232
 	 42     23.67891543848372037928    177.88235294117646390077
 	 43     23.67891543848372037928    182.11764705882350767752
 	 44     23.67891543848372037928    186.35294117647057987597
 	 45     23.67891543848372037928    190.58823529411765207442
 	 46     23.67891543848372037928    194.82352941176472427287
 	 47     23.67891543848372037928    199.05882352941176804961
 	 48     23.67891543848372037928    203.29411764705881182635
 	 49     23.67891543848372037928    207.52941176470588402481
 	 50     23.67891543848372037928    211.76470588235292780155
 	 51     23.67891543848372037928    216.00000000000000000000
 	 52     23.67891543848372037928    220.23529411764704377674
 	 53     23.67891543848372037928    224.47058823529411597519
 	 54     23.67891543848372037928    228.70588235294115975194
 	 55     23.67891543848372037928    232.94117647058823195039
 	 56     23.67891543848372037928    237.17647058823527572713
 	 57     23.67891543848372037928    241.41176470588231950387
 	 58     23.67891543848372037928    245.64705882352942012403
 	 59     23.67891543848372037928    249.88235294117646390077
 	 60     23.67891543848372037928    254.11764705882350767752
 	 61     23.67891543848372037928    258.35294117647055145426
 	 62     23.67891543848372037928    262.58823529411768049613
 	 63     23.67891543848372037928    266.82352941176469585116
 	 64     23.67891543848372037928    271.05882352941176804961
 	 65     23.67891543848372037928    275.29411764705878340465
 	 66     23.67891543848372037928    279.52941176470585560310
 	 67     23.67891543848372037928    283.76470588235292780155
 	 68     23.67891543848372037928    288.00000000000000000000
 	 69     23.67891543848372037928    292.23529411764701535503
 	 70     23.67891543848372037928    296.47058823529408755348
 	 71     23.67891543848372037928    300.70588235294115975194
 	 72     23.67891543848372037928    304.94117647058823195039
 	 73     23.67891543848372037928    309.17647058823530414884
 	 74     23.67891543848372037928    313.41176470588231950387
 	 75     23.67891543848372037928    317.64705882352944854574
 	 76     23.67891543848372037928    321.88235294117646390077
 	 77     23.67891543848372037928    326.11764705882353609923
 	 78     23.67891543848372037928    330.35294117647055145426
 	 79     23.67891543848372037928    334.58823529411768049613
 	 80     23.67891543848372037928    338.82352941176469585116
 	 81     23.67891543848372037928    343.05882352941176804961
 	 82     23.67891543848372037928    347.29411764705878340465
 	 83     23.67891543848372037928    351.52941176470585560310
 	 84     23.67891543848372037928    355.76470588235292780155
7  83
 	 0     27.61707283759004738499      0.00000000000000000000
 	 1     27.61707283759004738499      4.33734939759036119966
 	 2     27.61707283759004738499      8.67469879518072239932
 	 3     27.61707283759004738499     13.01204819277108448716
 	 4     27.61707283759004738499     17.34939759036144479865
 	 5     27.61707283759004738499     21.68674698795181043920
 	 6     27.61707283759004738499     26.02409638554216897433
 	 7     27.61707283759004738499     30.36144578313253106217
 	 8     27.61707283759004738499     34.69879518072288959729
 	 9     27.61707283759004738499     39.03614457831325523784
 	 10     27.61707283759004738499     43.37349397590362087840
 	 11     27.61707283759004738499     47.71084337349397941352
 	 12     27.61707283759004738499     52.04819277108433794865
 	 13     27.61707283759004738499     56.38554216867470358920
 	 14     27.61707283759004738499     60.72289156626506212433
 	 15     27.61707283759004738499     65.06024096385542065946
 	 16     27.61707283759004738499     69.39759036144577919458
 	 17     27.61707283759004738499     73.73493975903615194056
 	 18     27.61707283759004738499     78.07228915662651047569
 	 19     27.61707283759004738499     82.40963855421686901082
 	 20     27.61707283759004738499     86.74698795180724175680
 	 21     27.61707283759004738499     91.08433734939758608107
 	 22     27.61707283759004738499     95.42168674698795882705
 	 23     27.61707283759004738499     99.75903614457831736217
 	 24     27.61707283759004738499    104.09638554216867589730
 	 25     27.61707283759004738499    108.43373493975904864328
 	 26     27.61707283759004738499    112.77108433734940717841
 	 27     27.61707283759004738499    117.10843373493975150268
 	 28     27.61707283759004738499    121.44578313253012424866
 	 29     27.61707283759004738499    125.78313253012048278379
 	 30     27.61707283759004738499    130.12048192771084131891
 	 31     27.61707283759004738499    134.45783132530121406489
 	 32     27.61707283759004738499    138.79518072289155838916
 	 33     27.61707283759004738499    143.13253012048193113515
 	 34     27.61707283759004738499    147.46987951807230388113
 	 35     27.61707283759004738499    151.80722891566264820540
 	 36     27.61707283759004738499    156.14457831325302095138
 	 37     27.61707283759004738499    160.48192771084339369736
 	 38     27.61707283759004738499    164.81927710843373802163
 	 39     27.61707283759004738499    169.15662650602411076761
 	 40     27.61707283759004738499    173.49397590361448351359
 	 41     27.61707283759004738499    177.83132530120482783786
 	 42     27.61707283759004738499    182.16867469879517216214
 	 43     27.61707283759004738499    186.50602409638554490812
 	 44     27.61707283759004738499    190.84337349397591765410
 	 45     27.61707283759004738499    195.18072289156626197837
 	 46     27.61707283759004738499    199.51807228915663472435
 	 47     27.61707283759004738499    203.85542168674700747033
 	 48     27.61707283759004738499    208.19277108433735179460
 	 49     27.61707283759004738499    212.53012048192772454058
 	 50     27.61707283759004738499    216.86746987951809728656
 	 51     27.61707283759004738499    221.20481927710844161084
 	 52     27.61707283759004738499    225.54216867469881435682
 	 53     27.61707283759004738499    229.87951807228915868109
 	 54     27.61707283759004738499    234.21686746987950300536
 	 55     27.61707283759004738499    238.55421686746987575134
 	 56     27.61707283759004738499    242.89156626506024849732
 	 57     27.61707283759004738499    247.22891566265059282159
 	 58     27.61707283759004738499    251.56626506024096556757
 	 59     27.61707283759004738499    255.90361445783133831355
 	 60     27.61707283759004738499    260.24096385542168263783
 	 61     27.61707283759004738499    264.57831325301202696210
 	 62     27.61707283759004738499    268.91566265060242812979
 	 63     27.61707283759004738499    273.25301204819277245406
 	 64     27.61707283759004738499    277.59036144578311677833
 	 65     27.61707283759004738499    281.92771084337351794602
 	 66     27.61707283759004738499    286.26506024096386227029
 	 67     27.61707283759004738499    290.60240963855420659456
 	 68     27.61707283759004738499    294.93975903614460776225
 	 69     27.61707283759004738499    299.27710843373495208652
 	 70     27.61707283759004738499    303.61445783132529641080
 	 71     27.61707283759004738499    307.95180722891569757849
 	 72     27.61707283759004738499    312.28915662650604190276
 	 73     27.61707283759004738499    316.62650602409638622703
 	 74     27.61707283759004738499    320.96385542168678739472
 	 75     27.61707283759004738499    325.30120481927713171899
 	 76     27.61707283759004738499    329.63855421686747604326
 	 77     27.61707283759004738499    333.97590361445787721095
 	 78     27.61707283759004738499    338.31325301204822153522
 	 79     27.61707283759004738499    342.65060240963856585950
 	 80     27.61707283759004738499    346.98795180722896702719
 	 81     27.61707283759004738499    351.32530120481925450804
 	 82     27.61707283759004738499    355.66265060240965567573
8  80
 	 0     31.55287782620570169456      0.00000000000000000000
 	 1     31.55287782620570169456      4.50000000000000000000
 	 2     31.55287782620570169456      9.00000000000000000000
 	 3     31.55287782620570169456     13.50000000000000000000
 	 4     31.55287782620570169456     18.00000000000000000000
 	 5     31.55287782620570169456     22.50000000000000000000
 	 6     31.55287782620570169456     27.00000000000000000000
 	 7     31.55287782620570169456     31.50000000000000000000
 	 8     31.55287782620570169456     36.00000000000000000000
 	 9     31.55287782620570169456     40.50000000000000000000
 	 10     31.55287782620570169456     45.00000000000000000000
 	 11     31.55287782620570169456     49.50000000000000000000
 	 12     31.55287782620570169456     54.00000000000000000000
 	 13     31.55287782620570169456     58.50000000000000000000
 	 14     31.55287782620570169456     63.00000000000000000000
 	 15     31.55287782620570169456     67.50000000000000000000
 	 16     31.55287782620570169456     72.00000000000000000000
 	 17     31.55287782620570169456     76.50000000000000000000
 	 18     31.55287782620570169456     81.00000000000000000000
 	 19     31.55287782620570169456     85.50000000000000000000
 	 20     31.55287782620570169456     90.00000000000000000000
 	 21     31.55287782620570169456     94.50000000000000000000
 	 22     31.55287782620570169456     99.00000000000000000000
 	 23     31.55287782620570169456    103.50000000000000000000
 	 24     31.55287782620570169456    108.00000000000000000000
 	 25     31.55287782620570169456    112.50000000000000000000
 	 26     31.55287782620570169456    117.00000000000000000000
 	 27     31.55287782620570169456    121.50000000000000000000
 	 28     31.55287782620570169456    126.00000000000000000000
 	 29     31.55287782620570169456    130.50000000000000000000
 	 30     31.55287782620570169456    135.00000000000000000000
 	 31     31.55287782620570169456    139.50000000000000000000
 	 32     31.55287782620570169456    144.00000000000000000000
 	 33     31.55287782620570169456    148.50000000000000000000
 	 34     31.55287782620570169456    153.00000000000000000000
 	 35     31.55287782620570169456    157.50000000000000000000
 	 36     31.55287782620570169456    162.00000000000000000000
 	 37     31.55287782620570169456    166.50000000000000000000
 	 38     31.55287782620570169456    171.00000000000000000000
 	 39     31.55287782620570169456    175.50000000000000000000
 	 40     31.55287782620570169456    180.00000000000000000000
 	 41     31.55287782620570169456    184.50000000000000000000
 	 42     31.55287782620570169456    189.00000000000000000000
 	 43     31.55287782620570169456    193.50000000000000000000
 	 44     31.55287782620570169456    198.00000000000000000000
 	 45     31.55287782620570169456    202.50000000000000000000
 	 46     31.55287782620570169456    207.00000000000000000000
 	 47     31.55287782620570169456    211.50000000000000000000
 	 48     31.55287782620570169456    216.00000000000000000000
 	 49     31.55287782620570169456    220.50000000000000000000
 	 50     31.55287782620570169456    225.00000000000000000000
 	 51     31.55287782620570169456    229.49999999999997157829
 	 52     31.55287782620570169456    234.00000000000000000000
 	 53     31.55287782620570169456    238.50000000000002842171
 	 54     31.55287782620570169456    243.00000000000000000000
 	 55     31.55287782620570169456    247.49999999999997157829
 	 56     31.55287782620570169456    252.00000000000000000000
 	 57     31.55287782620570169456    256.50000000000000000000
 	 58     31.55287782620570169456    261.00000000000000000000
 	 59     31.55287782620570169456    265.49999999999994315658
 	 60     31.55287782620570169456    270.00000000000000000000
 	 61     31.55287782620570169456    274.50000000000000000000
 	 62     31.55287782620570169456    279.00000000000000000000
 	 63     31.55287782620570169456    283.49999999999994315658
 	 64     31.55287782620570169456    288.00000000000000000000
 	 65     31.55287782620570169456    292.50000000000000000000
 	 66     31.55287782620570169456    297.00000000000000000000
 	 67     31.55287782620570169456    301.49999999999994315658
 	 68     31.55287782620570169456    306.00000000000000000000
 	 69     31.55287782620570169456    310.50000000000000000000
 	 70     31.55287782620570169456    315.00000000000000000000
 	 71     31.55287782620570169456    319.49999999999994315658
 	 72     31.55287782620570169456    324.00000000000000000000
 	 73     31.55287782620570169456    328.50000000000000000000
 	 74     31.55287782620570169456    333.00000000000000000000
 	 75     31.55287782620570169456    337.49999999999994315658
 	 76     31.55287782620570169456    342.00000000000000000000
 	 77     31.55287782620570169456    346.50000000000000000000
 	 78     31.55287782620570169456    351.00000000000000000000
 	 79     31.55287782620570169456    355.49999999999994315658
9  76
 	 0     35.48596413306305663582      0.00000000000000000000
 	 1     35.48596413306305663582      4.73684210526315752077
 	 2     35.48596413306305663582      9.47368421052631504153
 	 3     35.48596413306305663582     14.21052631578947256230
 	 4     35.48596413306305663582     18.94736842105263008307
 	 5     35.48596413306305663582     23.68421052631578760383
 	 6     35.48596413306305663582     28.42105263157894512460
 	 7     35.48596413306305663582     33.15789473684210264537
 	 8     35.48596413306305663582     37.89473684210526016614
 	 9     35.48596413306305663582     42.63157894736841768690
 	 10     35.48596413306305663582     47.36842105263157520767
 	 11     35.48596413306305663582     52.10526315789473983386
 	 12     35.48596413306305663582     56.84210526315789024920
 	 13     35.48596413306305663582     61.57894736842104776997
 	 14     35.48596413306305663582     66.31578947368420529074
 	 15     35.48596413306305663582     71.05263157894736991693
 	 16     35.48596413306305663582     75.78947368421052033227
 	 17     35.48596413306305663582     80.52631578947368495847
 	 18     35.48596413306305663582     85.26315789473683537381
 	 19     35.48596413306305663582     90.00000000000000000000
 	 20     35.48596413306305663582     94.73684210526315041534
 	 21     35.48596413306305663582     99.47368421052631504153
 	 22     35.48596413306305663582    104.21052631578947966773
 	 23     35.48596413306305663582    108.94736842105263008307
 	 24     35.48596413306305663582    113.68421052631578049841
 	 25     35.48596413306305663582    118.42105263157894512460
 	 26     35.48596413306305663582    123.15789473684209553994
 	 27     35.48596413306305663582    127.89473684210526016614
 	 28     35.48596413306305663582    132.63157894736841058148
 	 29     35.48596413306305663582    137.36842105263158941852
 	 30     35.48596413306305663582    142.10526315789473983386
 	 31     35.48596413306305663582    146.84210526315789024920
 	 32     35.48596413306305663582    151.57894736842104066454
 	 33     35.48596413306305663582    156.31578947368419107988
 	 34     35.48596413306305663582    161.05263157894736991693
 	 35     35.48596413306305663582    165.78947368421052033227
 	 36     35.48596413306305663582    170.52631578947367074761
 	 37     35.48596413306305663582    175.26315789473682116295
 	 38     35.48596413306305663582    180.00000000000000000000
 	 39     35.48596413306305663582    184.73684210526315041534
 	 40     35.48596413306305663582    189.47368421052630083068
 	 41     35.48596413306305663582    194.21052631578945124602
 	 42     35.48596413306305663582    198.94736842105263008307
 	 43     35.48596413306305663582    203.68421052631578049841
 	 44     35.48596413306305663582    208.42105263157895933546
 	 45     35.48596413306305663582    213.15789473684208132909
 	 46     35.48596413306305663582    217.89473684210526016614
 	 47     35.48596413306305663582    222.63157894736841058148
 	 48     35.48596413306305663582    227.36842105263156099682
 	 49     35.48596413306305663582    232.10526315789473983386
 	 50     35.48596413306305663582    236.84210526315789024920
 	 51     35.48596413306305663582    241.57894736842101224283
 	 52     35.48596413306305663582    246.31578947368419107988
 	 53     35.48596413306305663582    251.05263157894736991693
 	 54     35.48596413306305663582    255.78947368421052033227
 	 55     35.48596413306305663582    260.52631578947364232590
 	 56     35.48596413306305663582    265.26315789473682116295
 	 57     35.48596413306305663582    270.00000000000000000000
 	 58     35.48596413306305663582    274.73684210526317883705
 	 59     35.48596413306305663582    279.47368421052630083068
 	 60     35.48596413306305663582    284.21052631578947966773
 	 61     35.48596413306305663582    288.94736842105260166136
 	 62     35.48596413306305663582    293.68421052631578049841
 	 63     35.48596413306305663582    298.42105263157890249204
 	 64     35.48596413306305663582    303.15789473684208132909
 	 65     35.48596413306305663582    307.89473684210526016614
 	 66     35.48596413306305663582    312.63157894736838215977
 	 67     35.48596413306305663582    317.36842105263156099682
 	 68     35.48596413306305663582    322.10526315789473983386
 	 69     35.48596413306305663582    326.84210526315791867091
 	 70     35.48596413306305663582    331.57894736842104066454
 	 71     35.48596413306305663582    336.31578947368416265817
 	 72     35.48596413306305663582    341.05263157894734149522
 	 73     35.48596413306305663582    345.78947368421052033227
 	 74     35.48596413306305663582    350.52631578947364232590
 	 75     35.48596413306305663582    355.26315789473682116295
10  73
 	 0     39.41575729840516828517      0.00000000000000000000
 	 1     39.41575729840516828517      4.93150684931506866349
 	 2     39.41575729840516828517      9.86301369863013732697
 	 3     39.41575729840516828517     14.79452054794520599046
 	 4     39.41575729840516828517     19.72602739726027465395
 	 5     39.41575729840516828517     24.65753424657534154107
 	 6     39.41575729840516828517     29.58904109589041198092
 	 7     39.41575729840516828517     34.52054794520547886805
 	 8     39.41575729840516828517     39.45205479452054930789
 	 9     39.41575729840516828517     44.38356164383561264231
 	 10     39.41575729840516828517     49.31506849315068308215
 	 11     39.41575729840516828517     54.24657534246575352199
 	 12     39.41575729840516828517     59.17808219178082396184
 	 13     39.41575729840516828517     64.10958904109588729625
 	 14     39.41575729840516828517     69.04109589041095773609
 	 15     39.41575729840516828517     73.97260273972602817594
 	 16     39.41575729840516828517     78.90410958904109861578
 	 17     39.41575729840516828517     83.83561643835616905562
 	 18     39.41575729840516828517     88.76712328767122528461
 	 19     39.41575729840516828517     93.69863013698629572445
 	 20     39.41575729840516828517     98.63013698630136616430
 	 21     39.41575729840516828517    103.56164383561643660414
 	 22     39.41575729840516828517    108.49315068493150704398
 	 23     39.41575729840516828517    113.42465753424656327297
 	 24     39.41575729840516828517    118.35616438356164792367
 	 25     39.41575729840516828517    123.28767123287671836351
 	 26     39.41575729840516828517    128.21917808219177459250
 	 27     39.41575729840516828517    133.15068493150684503235
 	 28     39.41575729840516828517    138.08219178082191547219
 	 29     39.41575729840516828517    143.01369863013698591203
 	 30     39.41575729840516828517    147.94520547945205635187
 	 31     39.41575729840516828517    152.87671232876712679172
 	 32     39.41575729840516828517    157.80821917808219723156
 	 33     39.41575729840516828517    162.73972602739726767140
 	 34     39.41575729840516828517    167.67123287671233811125
 	 35     39.41575729840516828517    172.60273972602740855109
 	 36     39.41575729840516828517    177.53424657534245056922
 	 37     39.41575729840516828517    182.46575342465752100907
 	 38     39.41575729840516828517    187.39726027397259144891
 	 39     39.41575729840516828517    192.32876712328766188875
 	 40     39.41575729840516828517    197.26027397260273232860
 	 41     39.41575729840516828517    202.19178082191780276844
 	 42     39.41575729840516828517    207.12328767123287320828
 	 43     39.41575729840516828517    212.05479452054794364813
 	 44     39.41575729840516828517    216.98630136986301408797
 	 45     39.41575729840516828517    221.91780821917808452781
 	 46     39.41575729840516828517    226.84931506849312654595
 	 47     39.41575729840516828517    231.78082191780822540750
 	 48     39.41575729840516828517    236.71232876712329584734
 	 49     39.41575729840516828517    241.64383561643836628718
 	 50     39.41575729840516828517    246.57534246575343672703
 	 51     39.41575729840516828517    251.50684931506850716687
 	 52     39.41575729840516828517    256.43835616438354918500
 	 53     39.41575729840516828517    261.36986301369864804656
 	 54     39.41575729840516828517    266.30136986301369006469
 	 55     39.41575729840516828517    271.23287671232878892624
 	 56     39.41575729840516828517    276.16438356164383094438
 	 57     39.41575729840516828517    281.09589041095892980593
 	 58     39.41575729840516828517    286.02739726027397182406
 	 59     39.41575729840516828517    290.95890410958907068562
 	 60     39.41575729840516828517    295.89041095890411270375
 	 61     39.41575729840516828517    300.82191780821915472188
 	 62     39.41575729840516828517    305.75342465753425358344
 	 63     39.41575729840516828517    310.68493150684929560157
 	 64     39.41575729840516828517    315.61643835616439446312
 	 65     39.41575729840516828517    320.54794520547943648126
 	 66     39.41575729840516828517    325.47945205479453534281
 	 67     39.41575729840516828517    330.41095890410957736094
 	 68     39.41575729840516828517    335.34246575342467622249
 	 69     39.41575729840516828517    340.27397260273971824063
 	 70     39.41575729840516828517    345.20547945205481710218
 	 71     39.41575729840516828517    350.13698630136985912031
 	 72     39.41575729840516828517    355.06849315068490113845
11  69
 	 0     43.34286273632056207816      0.00000000000000000000
 	 1     43.34286273632056207816      5.21739130434782616419
 	 2     43.34286273632056207816     10.43478260869565232838
 	 3     43.34286273632056207816     15.65217391304347849257
 	 4     43.34286273632056207816     20.86956521739130465676
 	 5     43.34286273632056207816     26.08695652173912904459
 	 6     43.34286273632056207816     31.30434782608695698514
 	 7     43.34286273632056207816     36.52173913043478137297
 	 8     43.34286273632056207816     41.73913043478260931352
 	 9     43.34286273632056207816     46.95652173913043014863
 	 10     43.34286273632056207816     52.17391304347825808918
 	 11     43.34286273632056207816     57.39130434782607892430
 	 12     43.34286273632056207816     62.60869565217391397027
 	 13     43.34286273632056207816     67.82608695652174901625
 	 14     43.34286273632056207816     73.04347826086956274594
 	 15     43.34286273632056207816     78.26086956521737647563
 	 16     43.34286273632056207816     83.47826086956521862703
 	 17     43.34286273632056207816     88.69565217391304656758
 	 18     43.34286273632056207816     93.91304347826086029727
 	 19     43.34286273632056207816     99.13043478260868823781
 	 20     43.34286273632056207816    104.34782608695651617836
 	 21     43.34286273632056207816    109.56521739130434411891
 	 22     43.34286273632056207816    114.78260869565215784860
 	 23     43.34286273632056207816    119.99999999999998578915
 	 24     43.34286273632056207816    125.21739130434782794055
 	 25     43.34286273632056207816    130.43478260869565588109
 	 26     43.34286273632056207816    135.65217391304349803249
 	 27     43.34286273632056207816    140.86956521739128334048
 	 28     43.34286273632056207816    146.08695652173912549188
 	 29     43.34286273632056207816    151.30434782608696764328
 	 30     43.34286273632056207816    156.52173913043475295126
 	 31     43.34286273632056207816    161.73913043478259510266
 	 32     43.34286273632056207816    166.95652173913043725406
 	 33     43.34286273632056207816    172.17391304347825098375
 	 34     43.34286273632056207816    177.39130434782609313515
 	 35     43.34286273632056207816    182.60869565217390686485
 	 36     43.34286273632056207816    187.82608695652172059454
 	 37     43.34286273632056207816    193.04347826086956274594
 	 38     43.34286273632056207816    198.26086956521737647563
 	 39     43.34286273632056207816    203.47826086956519020532
 	 40     43.34286273632056207816    208.69565217391303235672
 	 41     43.34286273632056207816    213.91304347826087450812
 	 42     43.34286273632056207816    219.13043478260868823781
 	 43     43.34286273632056207816    224.34782608695650196751
 	 44     43.34286273632056207816    229.56521739130431569720
 	 45     43.34286273632056207816    234.78260869565215784860
 	 46     43.34286273632056207816    239.99999999999997157829
 	 47     43.34286273632056207816    245.21739130434784215140
 	 48     43.34286273632056207816    250.43478260869565588109
 	 49     43.34286273632056207816    255.65217391304344118907
 	 50     43.34286273632056207816    260.86956521739131176219
 	 51     43.34286273632056207816    266.08695652173912549188
 	 52     43.34286273632056207816    271.30434782608699606499
 	 53     43.34286273632056207816    276.52173913043475295126
 	 54     43.34286273632056207816    281.73913043478256668095
 	 55     43.34286273632056207816    286.95652173913043725406
 	 56     43.34286273632056207816    292.17391304347825098375
 	 57     43.34286273632056207816    297.39130434782606471344
 	 58     43.34286273632056207816    302.60869565217393528656
 	 59     43.34286273632056207816    307.82608695652169217283
 	 60     43.34286273632056207816    313.04347826086950590252
 	 61     43.34286273632056207816    318.26086956521737647563
 	 62     43.34286273632056207816    323.47826086956519020532
 	 63     43.34286273632056207816    328.69565217391306077843
 	 64     43.34286273632056207816    333.91304347826087450812
 	 65     43.34286273632056207816    339.13043478260868823781
 	 66     43.34286273632056207816    344.34782608695650196751
 	 67     43.34286273632056207816    349.56521739130431569720
 	 68     43.34286273632056207816    354.78260869565218627031
12  65
 	 0     47.26659117260625464496      0.00000000000000000000
 	 1     47.26659117260625464496      5.53846153846153832490
 	 2     47.26659117260625464496     11.07692307692307664979
 	 3     47.26659117260625464496     16.61538461538461319833
 	 4     47.26659117260625464496     22.15384615384615329958
 	 5     47.26659117260625464496     27.69230769230768984812
 	 6     47.26659117260625464496     33.23076923076922639666
 	 7     47.26659117260625464496     38.76923076923076649791
 	 8     47.26659117260625464496     44.30769230769230659917
 	 9     47.26659117260625464496     49.84615384615384670042
 	 10     47.26659117260625464496     55.38461538461537969624
 	 11     47.26659117260625464496     60.92307692307691269207
 	 12     47.26659117260625464496     66.46153846153845279332
 	 13     47.26659117260625464496     72.00000000000000000000
 	 14     47.26659117260625464496     77.53846153846153299583
 	 15     47.26659117260625464496     83.07692307692306599165
 	 16     47.26659117260625464496     88.61538461538461319833
 	 17     47.26659117260625464496     94.15384615384614619416
 	 18     47.26659117260625464496     99.69230769230769340083
 	 19     47.26659117260625464496    105.23076923076922639666
 	 20     47.26659117260625464496    110.76923076923075939249
 	 21     47.26659117260625464496    116.30769230769230659917
 	 22     47.26659117260625464496    121.84615384615382538414
 	 23     47.26659117260625464496    127.38461538461538680167
 	 24     47.26659117260625464496    132.92307692307690558664
 	 25     47.26659117260625464496    138.46153846153845279332
 	 26     47.26659117260625464496    144.00000000000000000000
 	 27     47.26659117260625464496    149.53846153846151878497
 	 28     47.26659117260625464496    155.07692307692306599165
 	 29     47.26659117260625464496    160.61538461538461319833
 	 30     47.26659117260625464496    166.15384615384613198330
 	 31     47.26659117260625464496    171.69230769230767918998
 	 32     47.26659117260625464496    177.23076923076922639666
 	 33     47.26659117260625464496    182.76923076923074518163
 	 34     47.26659117260625464496    188.30769230769229238831
 	 35     47.26659117260625464496    193.84615384615383959499
 	 36     47.26659117260625464496    199.38461538461538680167
 	 37     47.26659117260625464496    204.92307692307690558664
 	 38     47.26659117260625464496    210.46153846153845279332
 	 39     47.26659117260625464496    216.00000000000000000000
 	 40     47.26659117260625464496    221.53846153846151878497
 	 41     47.26659117260625464496    227.07692307692306599165
 	 42     47.26659117260625464496    232.61538461538461319833
 	 43     47.26659117260625464496    238.15384615384616040501
 	 44     47.26659117260625464496    243.69230769230765076827
 	 45     47.26659117260625464496    249.23076923076922639666
 	 46     47.26659117260625464496    254.76923076923077360334
 	 47     47.26659117260625464496    260.30769230769226396660
 	 48     47.26659117260625464496    265.84615384615381117328
 	 49     47.26659117260625464496    271.38461538461535837996
 	 50     47.26659117260625464496    276.92307692307690558664
 	 51     47.26659117260625464496    282.46153846153845279332
 	 52     47.26659117260625464496    288.00000000000000000000
 	 53     47.26659117260625464496    293.53846153846149036326
 	 54     47.26659117260625464496    299.07692307692303756994
 	 55     47.26659117260625464496    304.61538461538458477662
 	 56     47.26659117260625464496    310.15384615384613198330
 	 57     47.26659117260625464496    315.69230769230767918998
 	 58     47.26659117260625464496    321.23076923076922639666
 	 59     47.26659117260625464496    326.76923076923077360334
 	 60     47.26659117260625464496    332.30769230769226396660
 	 61     47.26659117260625464496    337.84615384615381117328
 	 62     47.26659117260625464496    343.38461538461535837996
 	 63     47.26659117260625464496    348.92307692307690558664
 	 64     47.26659117260625464496    354.46153846153845279332
13  60
 	 0     51.18691177699253813671      0.00000000000000000000
 	 1     51.18691177699253813671      6.00000000000000000000
 	 2     51.18691177699253813671     12.00000000000000000000
 	 3     51.18691177699253813671     18.00000000000000000000
 	 4     51.18691177699253813671     24.00000000000000000000
 	 5     51.18691177699253813671     29.99999999999999644729
 	 6     51.18691177699253813671     36.00000000000000000000
 	 7     51.18691177699253813671     41.99999999999999289457
 	 8     51.18691177699253813671     48.00000000000000000000
 	 9     51.18691177699253813671     54.00000000000000000000
 	 10     51.18691177699253813671     59.99999999999999289457
 	 11     51.18691177699253813671     65.99999999999998578915
 	 12     51.18691177699253813671     72.00000000000000000000
 	 13     51.18691177699253813671     78.00000000000000000000
 	 14     51.18691177699253813671     83.99999999999998578915
 	 15     51.18691177699253813671     90.00000000000000000000
 	 16     51.18691177699253813671     96.00000000000000000000
 	 17     51.18691177699253813671    101.99999999999998578915
 	 18     51.18691177699253813671    108.00000000000000000000
 	 19     51.18691177699253813671    114.00000000000000000000
 	 20     51.18691177699253813671    119.99999999999998578915
 	 21     51.18691177699253813671    126.00000000000000000000
 	 22     51.18691177699253813671    131.99999999999997157829
 	 23     51.18691177699253813671    138.00000000000000000000
 	 24     51.18691177699253813671    144.00000000000000000000
 	 25     51.18691177699253813671    149.99999999999997157829
 	 26     51.18691177699253813671    156.00000000000000000000
 	 27     51.18691177699253813671    162.00000000000000000000
 	 28     51.18691177699253813671    167.99999999999997157829
 	 29     51.18691177699253813671    174.00000000000000000000
 	 30     51.18691177699253813671    180.00000000000000000000
 	 31     51.18691177699253813671    185.99999999999997157829
 	 32     51.18691177699253813671    192.00000000000000000000
 	 33     51.18691177699253813671    198.00000000000000000000
 	 34     51.18691177699253813671    203.99999999999997157829
 	 35     51.18691177699253813671    210.00000000000000000000
 	 36     51.18691177699253813671    216.00000000000000000000
 	 37     51.18691177699253813671    221.99999999999997157829
 	 38     51.18691177699253813671    228.00000000000000000000
 	 39     51.18691177699253813671    234.00000000000000000000
 	 40     51.18691177699253813671    239.99999999999997157829
 	 41     51.18691177699253813671    245.99999999999997157829
 	 42     51.18691177699253813671    252.00000000000000000000
 	 43     51.18691177699253813671    258.00000000000000000000
